bathrooms,detailedType.subTypology,detailedType.typology,district,exterior,floor,has360,has3DTour,hasLift,hasPlan,hasStaging,hasVideo,highlight.groupDescription,municipality,newDevelopment,newDevelopmentFinished,numPhotos,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,propertyType,rooms,showAddress,size,status,topPlus,floor_cat,has_neighborhood,has_Discount,terraza,atico,garaje,ascensor,espaciosa,luminoso,reformado,obra_nueva,céntrico,interior,antiguo,a_reformar,sin_ascensor,okupa,oscuro,pequeño,mal_ubicado,cercano_metro,cercano_supermercado,cercano_colegio,cercano_hospital,cercano_farmacia,cercano_mall,cercano_correos,cercano_policia,cercano_cultural,gimnasio,piscina,padel,zonas_comunes,parque,score_final,distancia_al_centro,size_per_room,amenities_score,zona_cluster
2,1,2,118,1,1.0,1,0,1,1,0,0,3,2,0,0,4,0,0,28000.0,3,3,0,95.0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,18,3.718742155962628,31.666666666666668,22,23
4,1,2,132,1,1.0,1,0,1,1,0,1,3,2,0,0,4,1,1,0.0,3,5,0,539.0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,4.382452850126347,107.8,16,32
1,4,0,12,0,0.0,0,0,0,0,0,0,3,13,0,0,1,0,0,28000.0,0,4,0,161.0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,25.655734509061983,40.25,7,28
3,4,0,204,0,0.0,1,0,0,1,0,1,3,7,0,0,4,1,1,0.0,0,5,0,290.0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,49.21691847017796,58.0,17,41
1,4,0,204,0,0.0,0,0,0,1,0,0,0,7,0,0,4,0,0,28000.0,0,4,0,112.0,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,19.930806171723177,28.0,8,45
2,5,2,204,0,4.0,0,0,1,1,0,1,0,8,0,0,4,1,1,0.0,4,2,0,130.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,13,22.26536567295781,65.0,17,5
1,1,2,118,0,0.0,0,0,0,0,0,0,3,2,0,0,5,0,0,28000.0,3,2,1,22.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.608249724695232,11.0,3,23
3,1,2,114,1,2.0,0,1,1,1,1,1,1,2,0,0,3,1,1,0.0,3,4,0,300.0,2,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.4780223750162707,75.0,16,39
3,1,2,126,1,1.0,0,0,1,1,0,1,0,2,0,0,4,1,1,0.0,3,4,0,250.0,2,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.3696992707647009,62.5,18,17
1,1,2,109,0,1.0,0,0,1,0,0,0,3,2,0,0,3,1,0,30000.0,3,2,0,104.0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,20,2.6443281560071203,52.0,22,18
4,1,2,114,1,5.0,0,0,1,1,0,0,3,2,0,0,3,1,1,0.0,3,3,0,275.0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,3.035808900940477,91.66666666666669,17,39
1,3,2,63,1,0.0,0,0,1,1,0,0,3,7,1,0,1,1,1,0.0,2,2,0,103.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,33.0762352245225,51.5,9,3
1,1,2,179,0,0.0,0,0,0,0,0,0,3,2,0,0,1,0,0,28000.0,3,4,1,108.0,0,0,6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,13,3.939690083323367,27.0,13,23
2,1,2,197,1,5.0,0,0,1,0,0,1,3,13,0,0,4,1,1,0.0,3,3,0,120.0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,15,26.75807682736848,40.0,19,28
3,5,2,24,1,2.0,0,1,1,1,1,1,2,30,0,0,4,1,1,0.0,4,4,0,224.0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,17,11.64087688275982,56.0,24,48
1,1,2,53,1,0.0,1,1,1,1,0,0,0,7,0,0,2,0,0,28000.0,3,3,1,87.0,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,13,51.14790586432909,29.0,18,11
2,1,2,156,1,0.0,0,0,1,0,0,0,3,2,0,0,4,0,0,28000.0,3,2,1,100.0,0,0,2,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,9.04959858181276,50.0,17,48
2,1,2,56,1,3.0,0,0,1,0,0,0,3,9,0,0,5,1,1,0.0,3,2,0,110.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12,10.560554411497094,55.0,15,0
2,6,0,232,0,0.0,0,0,0,0,0,0,3,31,0,0,3,1,1,0.0,0,3,0,172.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,21.176113947208925,57.333333333333336,11,25
3,1,2,223,1,5.0,0,0,1,1,0,0,3,2,0,0,3,0,0,28000.0,3,4,0,177.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,3.9452397815690055,44.25,15,39
2,1,2,22,1,1.0,0,0,1,0,0,0,3,2,0,0,4,1,1,0.0,3,3,0,95.0,2,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,5.667956974265682,31.666666666666668,13,23
2,1,2,38,1,1.0,0,0,0,0,0,0,3,25,0,0,5,0,0,28000.0,3,3,0,112.0,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,13,40.8451990229336,37.333333333333336,14,21
2,4,0,204,0,0.0,0,0,0,0,0,0,3,7,0,0,4,1,1,0.0,0,5,0,257.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,31.06194696113609,51.4,12,35
4,8,0,233,0,0.0,0,1,0,1,0,1,1,2,0,0,4,1,1,0.0,0,5,0,304.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12,8.403109120905377,60.8,16,10
1,1,2,220,1,3.0,1,0,0,1,0,1,1,2,0,0,2,0,0,28000.0,3,3,0,72.0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,14,6.609202430068034,24.0,18,34
3,6,0,231,0,0.0,0,0,0,1,0,0,0,10,0,0,3,1,1,0.0,0,4,0,260.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,13,20.316364363520396,65.0,15,45
1,1,2,126,1,2.0,0,0,0,1,0,0,0,5,0,0,3,0,0,28000.0,3,3,0,75.0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,18,19.897111334293857,25.0,20,20
1,1,2,209,1,4.0,0,0,1,0,0,0,0,8,0,0,2,0,0,28000.0,3,3,0,79.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,21.30496532828125,26.33333333333333,9,5
2,5,2,114,1,8.0,0,0,1,1,0,0,3,2,0,0,0,1,1,0.0,4,3,0,160.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,20,3.873255057403514,53.333333333333336,24,39
3,1,2,233,1,0.0,0,0,0,1,0,1,0,2,0,0,3,0,0,28000.0,3,4,0,108.0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,8.926679104481869,27.0,15,10
1,1,2,3,1,3.0,0,0,1,0,0,0,3,7,0,0,2,0,0,28000.0,3,2,0,76.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,20.014164621522337,38.0,6,5
1,3,2,168,1,2.0,0,0,1,1,0,1,3,32,1,0,1,1,1,0.0,2,2,1,65.0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10.603719833207933,32.5,12,33
2,1,2,34,1,2.0,0,0,1,1,0,0,3,2,1,0,2,1,1,0.0,3,2,1,99.0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,19,15.113202298790917,49.5,24,45
2,5,2,193,1,3.0,0,0,1,0,0,0,3,31,0,0,4,1,1,0.0,4,2,1,102.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,17,22.07901502661352,51.0,20,25
1,7,2,216,1,0.0,0,0,1,1,0,0,3,11,1,0,2,1,1,0.0,5,1,1,43.0,1,0,2,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17.622214662329263,43.0,14,38
1,1,2,193,1,0.0,0,0,1,0,0,0,3,31,0,0,2,1,1,0.0,3,2,0,136.0,0,0,2,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,16,22.005071635595417,68.0,19,25
1,1,2,137,0,5.0,0,0,1,1,0,0,3,2,0,0,2,0,0,28000.0,3,1,0,60.0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,7.007879327952791,60.0,15,10
3,1,2,126,1,2.0,0,1,1,1,0,1,1,2,0,0,4,0,0,28000.0,3,4,0,134.0,2,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,1.2442225864587884,33.5,27,18
4,4,0,92,0,0.0,1,0,0,1,0,1,0,7,0,0,0,1,1,0.0,0,5,0,425.0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,30.91548493325432,85.0,14,26
4,4,0,1,0,0.0,0,0,0,0,0,0,1,7,0,0,4,1,1,0.0,0,5,0,650.0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,21,28.731168052596644,130.0,22,7
2,1,2,34,1,3.0,0,0,1,1,0,0,3,2,1,0,2,1,1,0.0,3,3,1,121.0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,19,14.8831194398536,40.333333333333336,24,45
1,1,2,15,1,1.0,0,0,0,1,0,1,1,2,0,0,3,0,0,28000.0,3,2,0,57.0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.854186111205118,28.5,8,32
4,4,0,69,0,0.0,1,0,0,0,0,1,0,7,0,0,3,1,1,0.0,0,4,0,290.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,39.25193478697723,72.5,9,1
1,6,0,0,0,0.0,0,0,0,0,0,0,0,7,0,0,3,1,1,0.0,0,5,0,151.0,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,38.796834090555656,30.2,11,2
4,4,0,171,0,0.0,0,1,0,1,1,1,1,30,0,0,4,1,1,0.0,0,5,0,400.0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,16,15.178319901150996,80.0,21,38
2,1,2,126,1,6.0,0,0,1,0,0,0,3,2,0,0,5,0,0,28000.0,3,2,0,86.0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.6651726367228836,43.0,11,18
1,1,2,101,1,1.0,0,0,1,1,0,0,0,2,0,0,3,0,0,28000.0,3,2,0,50.0,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,18,6.163768525880095,25.0,21,32
1,1,2,132,1,3.0,0,0,1,1,1,1,0,2,0,0,4,0,0,28000.0,3,3,0,87.0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,17,5.468759686594452,29.0,22,32
3,8,0,126,0,0.0,0,0,0,0,0,0,3,6,0,0,4,1,1,0.0,0,3,0,135.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,36.982225884757405,45.0,7,2
3,1,2,110,1,0.0,0,0,1,1,0,0,1,30,0,0,6,1,1,0.0,3,3,0,160.0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,17,16.894521960391895,53.333333333333336,21,38
3,5,2,58,1,3.0,0,1,1,1,0,1,1,9,0,0,4,1,1,0.0,4,4,0,165.0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,17,13.042806134708226,41.25,23,0
1,1,2,111,1,2.0,0,0,1,1,0,0,3,2,0,0,2,0,0,28000.0,3,2,0,65.0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,14.109844337852666,32.5,15,10
4,5,2,133,1,9.0,0,0,1,1,0,0,3,2,0,0,0,1,1,0.0,4,5,0,510.0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2.4066576214382764,102.0,11,17
1,1,2,154,1,2.0,0,0,1,0,0,0,0,17,0,0,2,0,0,28000.0,3,2,0,86.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,25.198894515791245,43.0,10,43
1,2,1,17,0,0.0,0,0,0,1,0,1,3,7,0,0,3,1,1,0.0,1,2,1,500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,6,31.1892221577178,250.0,9,12
1,1,2,114,0,0.0,0,0,1,0,0,0,3,2,0,0,2,0,0,28000.0,3,2,0,55.0,2,0,2,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.93816139489088,27.5,5,39
1,1,2,220,1,2.0,0,0,0,0,0,0,3,2,0,0,2,0,0,28000.0,3,3,0,63.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.022273130815189,21.0,5,34
4,5,2,114,1,8.0,0,0,1,1,0,0,1,2,0,0,3,1,1,0.0,4,4,0,366.0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,3.670279391292774,91.5,16,39
1,1,2,126,0,4.0,0,0,1,0,0,0,3,2,0,0,3,0,0,28000.0,3,3,1,80.0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,19,0.876817620463581,26.666666666666668,20,18
2,1,2,227,1,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,28000.0,3,2,0,114.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,37.55104859090358,57.0,5,47
1,1,2,35,1,0.0,0,0,0,0,0,0,3,7,0,0,3,1,1,0.0,3,3,0,101.0,2,0,2,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11,53.75618675726784,33.666666666666664,13,11
4,4,0,190,0,0.0,0,0,0,0,1,0,3,2,0,0,6,1,1,0.0,0,5,0,510.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12,7.897156759822362,102.0,14,32
2,1,2,42,1,2.0,0,0,1,1,0,0,3,2,1,0,5,1,1,0.0,3,2,1,78.0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,18,9.06788626419462,39.0,23,42
4,4,0,189,0,0.0,0,1,0,1,1,1,1,24,0,0,4,1,1,0.0,0,5,1,600.0,2,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,14,26.98768062144801,120.0,19,7
2,1,2,193,0,0.0,0,0,1,1,0,0,3,31,1,0,5,0,0,28000.0,3,3,1,108.0,1,0,2,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,16,22.6103203867898,36.0,19,25
1,1,2,22,0,3.0,0,0,0,0,0,0,3,2,0,0,2,0,0,28000.0,3,2,1,69.0,2,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,3.4746770419186808,34.5,9,23
3,1,2,13,1,1.0,0,0,1,1,0,0,3,30,0,0,4,1,1,0.0,3,4,0,200.0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13,13.097450165758705,50.0,17,48
1,1,2,97,1,1.0,0,0,1,0,0,0,3,7,0,0,2,1,1,0.0,3,1,0,75.0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,24.713550056979287,75.0,7,45
3,4,0,212,0,0.0,0,0,0,0,0,0,3,15,0,0,4,0,0,28000.0,0,4,0,400.0,2,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,21,36.64990570352886,100.0,21,9
4,4,0,50,0,0.0,0,1,0,1,0,1,1,3,0,0,0,0,0,28000.0,0,5,0,485.0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,18.596729256534694,97.0,13,25
1,1,2,62,1,2.0,0,0,1,1,0,1,0,7,0,0,2,0,0,28000.0,3,1,0,80.0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,22.539867960237054,80.0,14,31
4,4,0,149,0,0.0,0,0,0,0,0,0,3,19,0,0,3,1,1,0.0,0,5,1,158.0,2,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,24.112807327611225,31.6,10,49
3,1,2,223,1,2.0,0,1,1,1,0,1,1,2,0,0,4,1,1,0.0,3,5,0,205.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,17,2.451854203669268,41.0,23,18
1,1,2,124,1,3.0,0,0,1,0,0,0,0,8,0,0,2,0,0,28000.0,3,3,0,94.0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,22.550432771846985,31.33333333333333,11,5
1,4,0,137,0,0.0,0,0,0,1,0,0,0,2,0,0,5,0,0,28000.0,0,4,0,182.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.78282673995495,45.5,7,39
2,5,2,133,1,6.0,0,0,1,1,0,1,1,2,0,0,4,0,0,28000.0,4,3,0,130.0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2.052475367132589,43.333333333333336,9,17
1,1,2,126,0,3.0,0,1,1,1,0,1,1,2,0,0,4,0,0,28000.0,3,5,0,140.0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,21,0.4049595932040151,28.0,25,18
2,1,2,13,1,1.0,0,1,1,1,1,1,2,30,0,0,4,1,1,0.0,3,3,0,207.0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,16,13.55507410196016,69.0,23,38
1,1,2,118,1,4.0,1,0,0,0,0,1,0,2,0,0,3,0,0,28000.0,3,3,0,72.0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,5.919586968698508,24.0,19,23
4,4,0,138,0,0.0,0,0,0,0,0,0,3,31,0,0,1,1,1,0.0,0,5,0,158.0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,22,26.174932506373548,31.6,23,27
1,1,2,133,1,5.0,1,0,1,1,0,1,3,2,0,0,4,0,0,28000.0,3,3,0,98.0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,23,3.132520236021928,32.666666666666664,28,17
4,4,0,204,0,0.0,0,1,0,1,0,1,0,7,0,0,0,1,1,0.0,0,5,0,412.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,15,42.16854071547797,82.4,19,22
2,4,0,47,0,0.0,1,0,0,1,1,1,0,7,0,0,4,1,1,0.0,0,4,0,298.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12,51.82799787301523,74.5,17,44
2,1,2,126,1,3.0,1,1,1,1,0,1,1,2,0,0,3,0,0,28000.0,3,2,0,203.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0.623096379779439,101.5,18,18
2,5,2,233,1,4.0,0,0,1,1,0,1,1,2,0,0,2,1,1,0.0,4,2,0,74.0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,19,9.067294568541334,37.0,24,10
1,1,2,220,1,0.0,0,0,1,0,0,0,3,2,0,0,5,0,0,28000.0,3,2,0,60.0,2,0,2,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,6.35809112627278,30.0,12,34
4,1,2,126,1,6.0,0,0,1,0,0,0,3,2,0,0,4,0,0,28000.0,3,4,1,174.0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0.9035002211303532,43.5,11,18
1,1,2,43,1,1.0,0,0,0,0,0,0,3,8,0,0,4,0,0,28000.0,3,3,0,68.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21.08171432066665,22.666666666666668,4,5
4,1,2,126,1,1.0,1,0,1,1,0,0,1,2,0,0,6,0,0,28000.0,3,4,0,204.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1.1431187269168852,51.0,17,18
3,4,0,1,0,0.0,0,1,0,1,1,1,2,7,0,0,6,1,1,0.0,0,4,0,360.0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,25,27.673268075844963,90.0,30,7
3,1,2,132,1,6.0,0,0,1,0,0,0,3,2,0,0,2,1,1,0.0,3,2,0,135.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,12,2.9330614481788584,67.5,15,17
1,1,2,56,1,0.0,0,0,1,1,0,0,3,9,1,0,2,1,1,0.0,3,1,1,121.0,1,0,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,9.423777860135718,121.0,15,0
1,1,2,220,0,0.0,0,0,1,1,0,0,3,2,0,0,3,0,0,28000.0,3,1,1,55.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4.719514476730635,55.0,7,34
